rpm,oil_pressure,oil_temperature,cylinder_head_temperature,exhaust_gas_temperature,fuel_flow,manifold_pressure,vibration,engine_load,ambient_temperature,fault_type,timestamp,engine_id
2794.1767476095856,3.3938071781265395,93.35243545859855,172.16802368385996,615.5762276716474,8.4711239493903,0.8241962754096768,0.25465942208056797,77.20548438860007,31.4823307962546,Normal,2026-01-01 00:00:17,UAV-ENGINE-001
2866.263180265763,4.035965646327063,94.30836487400592,180.34943553578452,647.6838007253068,9.04518260415783,0.8429991391849152,0.2716275610065691,87.0113280462935,26.438245732122347,Normal,2026-01-01 00:00:18,UAV-ENGINE-001
2881.0188370948504,4.109493644293953,78.73229469680274,180.94272696265566,663.2609107375553,8.696547852995407,0.7998160348677538,0.25817954875447024,74.50334663568161,23.415991098184595,Normal,2026-01-01 00:00:19,UAV-ENGINE-001
2785.63977139782,4.5500997006426065,98.81048613643041,178.012937822122,602.9163772105409,8.855688206118884,0.8114674537920809,0.2111602575376755,72.99148414818144,21.068854706932374,Normal,2026-01-01 00:00:20,UAV-ENGINE-001
2713.0474544213203,4.547510676394067,90.6899036948483,170.07583410540238,621.0631380750979,8.36621083209608,0.7911282085837259,0.23036107789315682,70.55122159927781,19.85483890191331,Normal,2026-01-01 00:00:21,UAV-ENGINE-001
2738.1700984925033,4.290110576898084,84.75246425405915,173.85982767901515,633.3893231733217,8.07249926197294,0.778421968103874,0.24447669613205317,66.9059503218129,21.656618045587575,Normal,2026-01-01 00:00:22,UAV-ENGINE-001
2822.714745182155,4.652774388408001,93.7125638465965,176.12577738472936,603.7365666428072,8.52137914246079,0.8356750490445624,0.20371294127101533,75.58899252906218,24.70951664429946,Normal,2026-01-01 00:00:23,UAV-ENGINE-001
2647.4089803107763,4.255717036213026,93.31095153114698,184.06285804556865,587.9333251144471,8.868756989600053,0.8446240450075935,0.2385164825560666,81.19238286028832,33.68749441212843,Normal,2026-01-01 00:00:24,UAV-ENGINE-001
2744.916192690952,4.339059535422246,86.53776459669125,172.0209294914564,618.9907480353788,7.994859863925628,0.7646598714681074,0.24425398882373267,62.06588526760143,20.410119414685884,Normal,2026-01-01 00:00:25,UAV-ENGINE-001
2944.2951582241353,4.354318306541855,93.48707777446006,159.70040746447438,611.1672536123223,9.74942783540108,0.9037204470330201,0.1375239869423484,87.59480794216262,29.633990896203848,Normal,2026-01-01 00:00:26,UAV-ENGINE-001
2759.4050895515993,3.719807581793135,86.59239359164944,174.94532429394172,600.7220955646577,7.562200413952571,0.7317516548346024,0.16134088370173075,53.7431301457637,24.89864609292618,Normal,2026-01-01 00:00:27,UAV-ENGINE-001
2949.2800941963133,4.120573574376428,97.85936083686224,166.9828218468561,562.2698101452645,8.597930010211046,0.8165570593688524,0.3137040360492296,75.72355929192956,29.816770919671058,Normal,2026-01-01 00:00:28,UAV-ENGINE-001
2910.562046914709,4.428957760676971,91.26283560807911,175.79969952380222,619.914252411567,8.32304210546456,0.8219991122158266,0.2651446421724899,64.55620188023339,26.898504905325943,Normal,2026-01-01 00:00:29,UAV-ENGINE-001
2821.130153207768,4.432438678774819,95.01662148969638,177.19920339180217,603.8527246817602,8.270430632580707,0.8080766440313567,0.26597300722305284,73.9579750976559,24.23172264788153,Normal,2026-01-01 00:00:30,UAV-ENGINE-001
2717.9809026087864,4.019400996718528,87.06586308603553,168.40090481789466,631.4468481911921,7.7779812983999665,0.7078555174682776,0.2653041001300674,56.58347604284151,26.493110300239746,Normal,2026-01-01 00:00:31,UAV-ENGINE-001
2871.4798056466693,4.760445452332079,90.43431657335849,152.52372151368746,626.4219587814644,7.568883630008121,0.704873222819978,0.21883609528017858,52.48532896410553,33.05054812280525,Normal,2026-01-01 00:00:32,UAV-ENGINE-001
2889.3061607911136,3.8079303438632124,80.93342724292744,180.72324959019699,604.6262759721791,9.277071357563074,0.8542851449942764,0.26211216816133204,76.59317485955114,37.57255959955822,Normal,2026-01-01 00:00:33,UAV-ENGINE-001
2798.309940325356,4.308677951705953,89.2079472274397,175.65599112687977,598.5716462978033,8.439104143312141,0.8236779701247843,0.1715242134699427,73.33966361138046,28.516243838601277,Normal,2026-01-01 00:00:34,UAV-ENGINE-001
2744.6150222980496,4.149400170807877,87.92339295485928,168.14184850939048,618.969863098457,9.059812329621874,0.8186343562628824,0.16947573893303217,73.55146342300354,23.146325079163642,Normal,2026-01-01 00:00:35,UAV-ENGINE-001
2714.7059439074196,4.015052613300781,92.44863846796595,170.18165653531392,652.2865341213919,9.330581393617607,0.8450835495531291,0.229111146748435,80.98911708165113,20.58040555322701,Normal,2026-01-01 00:00:36,UAV-ENGINE-001
2950.2121717094406,4.399371020308173,88.74529460074928,166.66615702375577,626.8608966786853,9.206002071733316,0.853382221876734,0.2579834841497045,77.26937844003082,27.7004798962255,Normal,2026-01-01 00:00:37,UAV-ENGINE-001
3002.631432539347,3.8934947746846995,90.21384188709126,170.609118286955,646.2632447695214,8.886784213823534,0.8496996290774063,0.2472351092579636,77.10335365179215,10.429055521237952,Normal,2026-01-01 00:00:38,UAV-ENGINE-001
2727.1930555816416,4.677146626286997,93.66018530000477,177.25916110407013,641.6691515129203,8.551043275352818,0.8037542356398854,0.1807774984233554,70.95870823133369,25.728049085570674,Normal,2026-01-01 00:00:39,UAV-ENGINE-001
2823.048866835147,4.138130011521902,85.4786313268998,171.34101667381086,583.3720381604304,8.75060159237062,0.8243915549822183,0.20764487097306913,77.3697297207706,22.589993294176068,Normal,2026-01-01 00:00:40,UAV-ENGINE-001
2820.3888465302634,4.254871014763505,83.01618541734528,163.53412907207533,628.9203703794944,9.267866540825429,0.8422566907632655,0.2757457818180335,76.8765996155698,27.61991570802094,Normal,2026-01-01 00:00:41,UAV-ENGINE-001
2831.6098195544364,4.533054949295611,93.3446164439588,167.31687011170865,616.5341097646806,8.316811731268768,0.7269981991215845,0.2483624405926205,64.39569474529732,19.664338510691,Normal,2026-01-01 00:00:42,UAV-ENGINE-001
2677.1527570850694,4.442748267848127,90.85073838063931,159.86658738070264,636.9356586546289,9.057151288133639,0.8700165540987239,0.35751583392351316,81.85899678893028,21.991239246493738,Normal,2026-01-01 00:00:43,UAV-ENGINE-001
2759.1576765720774,4.3428274828816935,85.09440950777446,173.72990033403758,604.0026121367132,8.85489088093582,0.8261745624411001,0.221273925807636,79.29663488753707,21.077612518373275,Normal,2026-01-01 00:00:44,UAV-ENGINE-001
2848.331907734803,3.921128799684712,89.48179558981181,167.09148821012184,650.2963114503589,8.75073444335093,0.8332821424756702,0.2249086413266438,74.13868377730242,21.87394752613416,Normal,2026-01-01 00:00:45,UAV-ENGINE-001
2778.8729272403966,4.312959262554507,80.04567659901763,168.11726311432068,586.127554272206,9.02171936933353,0.8165503676668108,0.24259334036767374,72.12652321045948,22.29354862267766,Normal,2026-01-01 00:00:46,UAV-ENGINE-001
2998.912604505844,4.231247418624159,97.83867191771101,169.00602575073188,592.5426302165957,8.166677255572532,0.7996742804786825,0.2973689521516053,66.02311709823503,24.761053647370062,Normal,2026-01-01 00:00:47,UAV-ENGINE-001
2791.7764403343226,4.174062895534755,97.59856185398036,168.80810900137521,605.5114535658242,8.661262905864712,0.8308422629387663,0.2889359875376425,78.7396663055836,20.87220566921091,Normal,2026-01-01 00:00:48,UAV-ENGINE-001
2885.492540911517,4.1280773816103435,91.74169063340214,168.0749278991686,629.0003175591795,9.354485731676306,0.8334273070371659,0.1702230260376232,77.5358755902564,27.405544677508257,Normal,2026-01-01 00:00:49,UAV-ENGINE-001
2751.228706116172,4.2554785826366865,89.3036193968778,168.48653540720784,594.5888013511448,8.065055861692953,0.7400032906185067,0.22734525016705126,60.750539738371025,28.342154276926152,Normal,2026-01-01 00:00:50,UAV-ENGINE-001
2739.4365067125073,4.498999146984225,92.87386218695778,160.09747260794128,623.5906195978438,8.532296274177842,0.8187146875348978,0.3335113563697263,75.07551382904381,25.87574421378042,Normal,2026-01-01 00:00:51,UAV-ENGINE-001
2771.7781994378915,4.22005719229543,96.43856150166407,176.83110047362277,618.5705849913413,8.421250452801313,0.8101238368211099,0.19736022162425,67.10410300627022,32.85792885793604,Normal,2026-01-01 00:00:52,UAV-ENGINE-001
2955.3744869286716,4.375051161798526,94.91045368585019,160.6160767503777,640.2234416175284,8.240115598114109,0.8045317556395326,0.19219417330499003,63.91042826825184,22.79657407004958,Normal,2026-01-01 00:00:53,UAV-ENGINE-001
2801.3362786960747,4.169001468460376,88.02696779728107,174.8831212660246,555.1529797995482,8.064800356732805,0.7680539180814209,0.21890554285226574,66.89154111555258,21.054397792788627,Normal,2026-01-01 00:00:54,UAV-ENGINE-001
2775.406519150475,4.5653534559111515,85.4766005146668,166.22902642619053,626.3862388769247,8.559561919236081,0.8158254893260648,0.2753994301425945,71.14761623384355,30.908042101289613,Normal,2026-01-01 00:00:55,UAV-ENGINE-001
2646.433489001304,4.301921557378992,91.76508418647614,180.15485284612538,672.6149836054875,8.990441112157239,0.8096276568686471,0.2940628731398429,74.7598169601726,24.29606280388804,Normal,2026-01-01 00:00:56,UAV-ENGINE-001
2930.833452923223,3.914324552668524,89.35998540061367,173.8531664073532,589.1250795730255,8.363680074747696,0.7829105754986955,0.2627022327786697,63.839098975508435,32.40762538111362,Normal,2026-01-01 00:00:57,UAV-ENGINE-001
2839.7705462624876,3.94512412312576,101.00883680683802,163.82548161020256,642.2040652271672,8.56629319528524,0.817532469991609,0.22598271399941974,67.4298798523852,24.236909580546115,Normal,2026-01-01 00:00:58,UAV-ENGINE-001
2848.637717215255,4.0067876799287845,87.04776125655611,169.98324922509138,640.0129858260143,8.616795799628722,0.8145542858334627,0.2689715967380696,71.03502901167003,20.068399538817083,Normal,2026-01-01 00:00:59,UAV-ENGINE-001
2871.742129903881,3.9551412016266263,87.04267154676582,167.93986920061073,667.4550117373078,8.476835561996042,0.8002826843872666,0.2604704708497724,69.46611415667765,22.340596570825067,Normal,2026-01-01 00:01:00,UAV-ENGINE-001
2975.9855090165806,4.060492398320411,87.97415738194356,178.28672594317254,654.3738822381639,8.512025404114723,0.7601296187925682,0.17871431235301602,64.47701712643071,24.52923654201809,Normal,2026-01-01 00:01:01,UAV-ENGINE-001
2744.9642222016005,4.046346333208361,90.14398576636951,172.5093569239194,612.2138719109998,8.43030088269136,0.764862311373755,0.37173247191393066,67.19594058501436,34.8707872713945,Normal,2026-01-01 00:01:02,UAV-ENGINE-001
2853.953266894491,4.197665216335376,86.90717952831874,162.29527303688732,602.3355866674516,8.404218484346755,0.7725589321829652,0.253773403383715,65.61403782626624,16.835755820457482,Normal,2026-01-01 00:01:03,UAV-ENGINE-001
2723.7174937193354,4.446567449892348,80.45261705532424,192.21729302336217,607.6973120238034,8.410996646924515,0.8161051361401684,0.19287919186100744,72.4682950675745,24.220222302096012,Normal,2026-01-01 00:01:04,UAV-ENGINE-001
2822.168925868019,4.639291897484679,92.3581874438285,169.89279867617796,669.0076601488395,8.179420526490476,0.7087995866006803,0.2572345572857664,57.335231492327544,23.272774546550576,Normal,2026-01-01 00:01:05,UAV-ENGINE-001
2796.6553140163373,3.8685762728448494,85.20391033522905,176.45867515283337,634.1132965861486,8.692680415085146,0.8117059999584736,0.27074274051455927,69.0206257338543,22.07356858632467,Normal,2026-01-01 00:01:06,UAV-ENGINE-001
2726.207315738892,4.227106716851323,86.90130094286022,167.72733342796576,605.0389596842028,7.6907789126583195,0.7538183459316621,0.1849871775553385,59.448118549304226,19.933104198626253,Normal,2026-01-01 00:01:07,UAV-ENGINE-001
2835.7361274954433,3.9277351720096374,95.28666815717433,167.06581460809085,656.252599475218,8.374215096717567,0.7849944768255582,0.21441374536757665,69.77684866783996,21.108342737187254,Normal,2026-01-01 00:01:08,UAV-ENGINE-001
2506.2759237271125,4.398606561666326,84.70033887041014,172.63263585482466,608.7121129453207,8.698551698104675,0.8568367985612151,0.22285120701202188,72.35810798112962,21.73164443203483,Normal,2026-01-01 00:01:09,UAV-ENGINE-001
2882.4216615022556,4.440254803187706,89.55162902518802,176.6144765585833,646.6133296452041,8.73701859163282,0.778269991680465,0.22241480514392067,72.98044687551723,20.86752669176368,Normal,2026-01-01 00:01:10,UAV-ENGINE-001
2700.230043463618,4.009379673280609,90.13884477707605,162.52468856775778,624.4327682820654,8.79857564900624,0.8276046784062964,0.21616026425504903,77.73501204305954,20.43781065760245,Normal,2026-01-01 00:01:11,UAV-ENGINE-001
2893.652475999898,4.190714413616546,90.56690277704115,167.80407746061334,620.801516041627,8.923731030248494,0.8397135604274936,0.2926950864241076,77.75671913520108,23.266616377749358,Normal,2026-01-01 00:01:12,UAV-ENGINE-001
2780.008949831587,4.194787451916017,85.56414295081451,173.29930251653565,618.2872779859084,8.46769219020418,0.8156659786276498,0.2496794653966457,69.68305165613883,25.4617645904944,Normal,2026-01-01 00:01:13,UAV-ENGINE-001
2713.034861138754,4.4222488879103885,90.25221593223152,160.32351524892488,640.4689905806553,7.5296973995542045,0.738181813923086,0.31319240406794974,58.999458530773296,19.280343884371153,Normal,2026-01-01 00:01:14,UAV-ENGINE-001
2584.821234976431,4.317349948632954,79.09632712029533,167.22782791319685,609.1168267673307,8.379723194721851,0.8598883915164163,0.20564273511298234,76.69330545103807,14.549017117743105,Normal,2026-01-01 00:01:15,UAV-ENGINE-001
2825.3721766079725,4.524754747757234,98.03685578373893,173.31574107087775,619.5414750161548,8.419843242279951,0.7921599610812315,0.2277389410995132,70.52781382006471,27.86671692751082,Normal,2026-01-01 00:01:16,UAV-ENGINE-001
2742.5074971099616,4.404891324746558,89.76799793257105,178.8875964658283,618.1003852196424,8.147165260843302,0.7523773766386654,0.20090370781882969,67.80521858337843,24.67088770894698,Normal,2026-01-01 00:01:17,UAV-ENGINE-001
2671.5029112058023,4.54679080740395,88.81764317083788,163.18711054634073,617.9496948758172,8.901309786959068,0.7740288617583578,0.19716259422683177,69.77943196327843,30.39370166462009,Normal,2026-01-01 00:01:18,UAV-ENGINE-001
2710.972308640785,4.158399732921202,90.05825112103823,159.8545888118977,615.3015788166261,8.855483121112425,0.8837695997148772,0.2891897892965565,79.31324817467278,15.945887879180948,Normal,2026-01-01 00:01:19,UAV-ENGINE-001
2669.4819761288154,4.309083581744311,87.55748487966983,169.45738330040118,641.1611983401751,7.817169681273289,0.7540238804371825,0.30611519961856354,59.76482828244076,18.282934796931528,Normal,2026-01-01 00:01:20,UAV-ENGINE-001
2782.499246045223,4.267245704184109,85.98863144049082,172.79052317268557,588.5858967786025,8.41626919994978,0.8128644116941922,0.358585933926929,70.90952816185528,20.076814562930316,Normal,2026-01-01 00:01:21,UAV-ENGINE-001
2702.6168499028245,4.5088082629868556,93.66117129704853,176.77080951667313,648.8748192815651,8.832142357580235,0.7926877966471919,0.20900538656674386,74.97864372667622,25.059827638076477,Normal,2026-01-01 00:01:22,UAV-ENGINE-001
2774.016014310275,4.287874066297954,95.251453103786,150.81811383319953,624.2525874131139,7.599242537567309,0.7072410741134807,0.2729815719331649,53.09110502982776,23.5632524145784,Normal,2026-01-01 00:01:23,UAV-ENGINE-001
2764.9624261350186,3.871259756588875,88.96527020412636,166.33456323866665,609.8718413417004,8.649756426224263,0.7935588001365116,0.3155107528152235,71.59189653634645,24.560831885049723,Normal,2026-01-01 00:01:24,UAV-ENGINE-001
2877.6757126886055,3.6316955731800125,92.89369041273922,161.08044639817172,579.3494791077142,7.927101515919015,0.7646223804429714,0.25257331591928023,63.76300393966372,27.5703773904455,Normal,2026-01-01 00:01:25,UAV-ENGINE-001
2738.147489809992,4.274490881975074,93.64660319420197,185.67301857836298,645.0928996877263,7.898766528026623,0.7435980528133171,0.2985320224097922,59.05239451990732,31.2571953053924,Normal,2026-01-01 00:01:26,UAV-ENGINE-001
2787.605386614496,4.408390607561086,94.22250824635445,169.7885090642155,619.6047952321682,7.7061135660760876,0.799136759567357,0.277984783228149,64.6430776713618,31.565698482392726,Normal,2026-01-01 00:01:27,UAV-ENGINE-001
2986.1796352901865,3.550860403269325,85.13708605516393,163.07765044014016,622.9927320182011,9.123649625263987,0.8523092718048276,0.1526584737440256,78.64372327218042,24.812599225904602,Normal,2026-01-01 00:01:28,UAV-ENGINE-001
2828.4507235097794,4.365951539185515,95.55744820314698,164.24432864862848,603.6048793524437,8.861151499583537,0.8349793353401773,0.25973935837154377,68.78895180267855,22.32980103942782,Normal,2026-01-01 00:01:29,UAV-ENGINE-001
2850.3947588420083,4.115450816968162,93.61630922886216,170.43535537791107,640.1362816824234,8.108554516849315,0.820737550306752,0.17249434999795601,68.28392285428058,16.073484525267546,Normal,2026-01-01 00:01:30,UAV-ENGINE-001
2648.0571796784975,3.815023947079447,89.31088991955752,158.23091899593487,657.0651602631153,8.931489754020593,0.8217967027158997,0.216526874202508,77.96246766933848,29.699058754234063,Normal,2026-01-01 00:01:31,UAV-ENGINE-001
2818.4061655826285,4.085945082126334,92.23874764068535,177.68054995251524,622.8070957349967,8.462671453450675,0.8298800599595544,0.2812040280091117,76.53666910231017,28.63208998889782,Normal,2026-01-01 00:01:32,UAV-ENGINE-001
2768.90679453788,3.8214695060919,89.04976014749178,165.8499481776058,639.9209959190713,9.25174900256997,0.8669634410915008,0.25759264407525945,79.88636984040356,29.445587422409766,Normal,2026-01-01 00:01:33,UAV-ENGINE-001
2692.5110820630644,4.595120403654037,100.78506710034884,170.52217688510967,589.6375461135233,7.8935838831274525,0.7260403108961125,0.2638882801696933,62.337872634835286,26.26637120596966,Normal,2026-01-01 00:01:34,UAV-ENGINE-001
2829.956321705118,4.547941096151307,90.73723143884062,175.01290335361838,598.9129218225437,8.773255019957757,0.7437618888124871,0.24307566216349769,63.99580833502373,25.064644231564905,Normal,2026-01-01 00:01:35,UAV-ENGINE-001
2547.5432352173098,3.971715457286033,96.3681281801384,166.1122563959233,606.2600108654608,8.54587774990034,0.7838625610114818,0.29041692062174906,71.99705220309119,23.89113705005033,Normal,2026-01-01 00:01:36,UAV-ENGINE-001
2640.5862683419223,4.436418451862764,86.71579979816782,171.50237053068454,602.0359434107098,7.527343598706588,0.689175115385792,0.2764828669239672,50.73492495234287,15.828443900865059,Normal,2026-01-01 00:01:37,UAV-ENGINE-001
3015.678249251188,4.26716339536718,92.27779853839446,158.1517204120746,587.5789853454979,9.12173371803596,0.8400104682162584,0.25342340973356536,76.55342792856365,21.714193326185715,Normal,2026-01-01 00:01:38,UAV-ENGINE-001
2809.382854953675,4.305305825984573,92.73495948519708,183.8643911066846,624.1069098250704,7.96844698816234,0.7063893946168102,0.2868977392498367,55.239554640998385,24.785650614700845,Normal,2026-01-01 00:01:39,UAV-ENGINE-001
2625.0274907254397,4.215403425046597,90.40032474743414,168.77681870700255,603.9888897536717,8.730311639083489,0.7513072125348348,0.21540586909267345,67.88073400154519,16.602760021154975,Normal,2026-01-01 00:01:40,UAV-ENGINE-001
2713.1626569775785,3.9896489461568705,87.33140892730123,170.480151884642,611.7211397731187,8.772411898751843,0.8212241972072647,0.2544411358157041,70.1491238065591,22.681478197056904,Normal,2026-01-01 00:01:41,UAV-ENGINE-001
2746.927553880182,3.9904822423266424,89.93292845480768,165.7412453267237,617.7602581131165,8.070524841110112,0.7776185996521601,0.3732123993573991,62.408222284571664,31.27239525199389,Normal,2026-01-01 00:01:42,UAV-ENGINE-001
2655.573277634688,4.3573592083676465,95.86440393673159,174.315366039904,609.5202180045774,10.13356982764375,0.9538024954555148,0.29708501403615445,99.18031785987564,30.72295458371215,Normal,2026-01-01 00:01:43,UAV-ENGINE-001
2790.0944808630766,3.9733430422383837,92.59889136080022,156.84761802033793,629.2484483158486,9.15852571407153,0.8474447435101333,0.2525576598583398,80.96944238692394,15.704693811625708,Normal,2026-01-01 00:01:44,UAV-ENGINE-001
2803.0250356099627,4.2135309774240275,93.21434554104013,177.38110079928157,653.1296210913758,8.290077715861283,0.8050239065066959,0.22337052264205406,73.19692769546731,22.773002800280317,Normal,2026-01-01 00:01:45,UAV-ENGINE-001
2797.664979420933,4.088021624863947,86.47177869429244,172.9408796781289,619.2826795390555,7.9906383344708996,0.7659620386059687,0.22084680416288746,62.87715898798102,21.277217164040536,Normal,2026-01-01 00:01:46,UAV-ENGINE-001
2923.6091864319196,4.245119895694512,99.18871659773998,172.69141238657252,598.3012972206831,7.2754441304194675,0.711213510345857,0.37896790201834235,51.87715847451224,23.773187618306956,Normal,2026-01-01 00:01:47,UAV-ENGINE-001
2555.3102023686733,4.397253457645174,90.04792320652864,179.90333212785396,602.6180156883951,8.770600575544863,0.8521358089795281,0.33581023019177614,76.09226081422186,27.087258320294108,Normal,2026-01-01 00:01:48,UAV-ENGINE-001
2847.8408078527127,3.923683777234979,100.6943034955916,167.8164979285592,641.3536318330257,7.539689033731902,0.7651732097576299,0.28782928161528193,58.02494522028431,20.823240819587806,Normal,2026-01-01 00:01:49,UAV-ENGINE-001
2940.1384865622704,4.1733341322080895,94.82604534182816,170.14458170798068,614.5825641510072,8.451422116452207,0.8261854638739434,0.2597508576550354,71.13796536570655,21.30913363633935,Normal,2026-01-01 00:01:50,UAV-ENGINE-001
2726.69907087757,4.040705437435691,86.88351322179007,184.0626684797249,637.1508249248202,8.276666182507077,0.7837988575890764,0.1622160528895628,64.69267937639997,29.42887905697592,Normal,2026-01-01 00:01:51,UAV-ENGINE-001
2657.4703992036216,4.2115075063127225,95.45223709339733,177.06470123542707,599.3719183905592,9.156322221219707,0.8896484724639857,0.2270988230166705,81.26250719711307,25.982260845499734,Normal,2026-01-01 00:01:52,UAV-ENGINE-001
2852.7547433987465,4.567762603007217,86.01217266075747,178.03140088681081,585.7270505245142,8.691734393003143,0.7960836288298783,0.17822377501514666,66.91102253873068,30.90741778009813,Normal,2026-01-01 00:01:53,UAV-ENGINE-001
2985.8907310218624,3.8464308774759775,87.12726297102348,166.02540174599173,603.3117575199819,8.644525082763588,0.8386879659443401,0.23266369312260302,81.23508862011293,25.46608059905225,Normal,2026-01-01 00:01:54,UAV-ENGINE-001
2583.8218303367325,4.105994658759711,94.07212856118478,180.80631703145116,666.0511074687954,8.520432451754472,0.7583549961197363,0.2980482656525339,70.17594284177164,35.770150922407026,Normal,2026-01-01 00:01:55,UAV-ENGINE-001
2892.7273152934877,4.287349378159441,82.07381841648021,168.1303009986419,652.8436595823831,8.818580221992786,0.8212111779960676,0.2220860254201355,69.14620792539043,19.716049039602023,Normal,2026-01-01 00:01:56,UAV-ENGINE-001
2660.8158581153994,4.14725150611048,92.50116244765297,174.15820441896352,597.5465118911045,8.873184975060605,0.8447330447388814,0.33622988031687884,76.47443196521002,18.25919840072888,Normal,2026-01-01 00:01:57,UAV-ENGINE-001
2875.0421490591034,4.298143109716922,93.1584268557366,166.10398999399118,627.7614837412806,7.381133378427612,0.7270751821923289,0.32917004435401176,58.16216192439091,25.78398825643795,Normal,2026-01-01 00:01:58,UAV-ENGINE-001
2784.0723094462187,4.448725829411465,92.5692398395879,170.375930665562,629.0935228342212,7.926675964936444,0.7268129942136109,0.1509101383440003,53.556744066329536,19.62546315605774,Normal,2026-01-01 00:01:59,UAV-ENGINE-001
2801.212001611843,3.8818059115184944,88.11003410363062,177.62777217587848,598.9970843962909,8.386517957441418,0.7669355639516315,0.37701180508579407,62.55147816775195,19.32086888044452,Normal,2026-01-01 00:02:00,UAV-ENGINE-001
2771.980304657819,4.5311643347915185,91.71626915304194,166.56476203915398,593.321590227821,7.736535387633699,0.7278672380507581,0.21588739197428894,55.58722093176656,27.26998039384873,Normal,2026-01-01 00:02:01,UAV-ENGINE-001
2664.5391588773628,4.532888589433952,90.52089231784069,169.1694343472185,597.2240287560336,8.679118701266635,0.8169827803330423,0.29280108819528106,72.56788107173024,20.142358520877742,Normal,2026-01-01 00:02:02,UAV-ENGINE-001
